IndicatorCode,IndicatorName,SpatialDim,TimeDim,Dim1,NumericValue,Value
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,IND,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TLS,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,RUS,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SDN,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,IRN,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BEN,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,NER,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GBR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GRD,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,AZE,2015,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BLZ,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SSD,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MMR,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DMA,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CHL,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PHL,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SWE,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PNG,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TCD,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MDA,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MCO,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,VNM,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ATG,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GAB,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ALB,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TCD,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,KEN,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,UZB,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PAK,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SVN,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LKA,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,HUN,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,NOR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SGP,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TZA,2015,,,No data received
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BHS,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LAO,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LVA,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MNE,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CAF,2015,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TKM,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MHL,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GRD,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GNQ,2015,,,No data received
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SRB,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LBN,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DNK,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SEN,2015,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,NAM,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MNG,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BHR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GMB,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DZA,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PLW,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BDI,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ESP,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,HRV,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SOM,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MDA,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CHE,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DOM,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TUR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BWA,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,NLD,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BIH,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PLW,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,KEN,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BGR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,HRV,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SMR,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BFA,2015,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,OMN,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SVN,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GBR,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,KIR,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,KHM,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ZAF,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ISR,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,IRN,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LBN,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GEO,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DMA,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,HRV,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,COD,2019,,,No response
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ATG,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CHN,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,KAZ,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DOM,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DJI,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CMR,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PRT,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,HUN,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MDG,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PAK,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MUS,2015,,,No data received
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,NLD,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SLV,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ISL,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MLI,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LSO,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MNG,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BFA,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,NIU,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,EST,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CYP,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,FSM,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LSO,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MLT,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PRK,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SAU,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PAN,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,UZB,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DOM,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PRK,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MEX,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,IRL,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CHN,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SVK,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,UGA,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ROU,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PRK,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,HND,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,NER,2019,,,No
